"node_id","community_id"
"kosiba2007",81
"lynnerup1998",69
"mcgovern1985",70
"mcgovern2000",70
"mcgovern1996",70
"mcgovern2005",69
"mcgovern2004",69
"muldner2007",238
"mohl1982",69
"adalsteinsson1990",69
"alexandersen2003",69
"arneborg1990",69
"balslevjorgensen2001",69
"barret2005",69
"bruun1928",69
"commisso2006",69
"commisso2007",69
"enghoff2003",314
"fricke1995",200
"gullov2012",69
"hebsgaard2009",69
"vebaek1992",69
"vebaek1993",69
"oye2001",69
"nelson2003",69
"nelson2012",69
"olafsson2006",69
"privat2002",238
"reitsema2010",69
"schweger1998",69
"simpson2002",527
"simpson2007",69
"edvardsson2012",69
"sveinbjornsdottir2010",69
"vebaek1991",69
"alberti2013",87
"andersson1998",145
"andren1989",296
"arrhenius1962",76
"arrhenius1994",87
"arrhenius1997",87
"arrhenius1932",87
"arwillnordbladh2011",87
"backdanielsson2010",87
"berg2007",87
"bergqvist1999",87
"bragg1997",87
"brink2008",133
"christensen2008",217
"christensen2009",87
"christensen2010",162
"gillespie2008",87
"gilman2010",87
"graslund2005",87
"graslund2008",31
"gronvik2008",87
"hagberg1976",87
"helmbrecht2007",216
"hjorungdal1991",83
"hardh2008",270
"jansson1996",76
"jensen2004",87
"johansson2008",230
"jorgensen2002",30
"jorgensen2008",168
"kuper1988",87
"larsson1997",87
"lassen2003",87
"lundstrom1995",76
"ljungkvist2005",87
"lundgren2007",87
"malmberg2009",87
"malmberg2010",87
"mannering2010",87
"martinson1956",87
"mauss1934",5
"nasstrom2001",78
"raudvere2008",87
"ringkvist1969",87
"roberts1999",87
"silvers2009",87
"solli1999",87
"sonne2010",87
"steinsland2007",87
"stolpe1912",49
"sorensen1997",87
"thomson1997",87
"vikingatidens1995",87
"weiner1985",34
"williams2011",87
"schulzedorrlamm1995",234
"almgern1914",76
"anderson1983",128
"andersson1990",76
"andersson1995",528
"andersson2011",23
"arne1932",76
"arrhenius1976",212
"bradley2002",78
"bradley2003",105
"burstrom2012",76
"chapman1997",529
"chapman1977",76
"chapman2006",207
"climo2002",76
"connerton1989",29
"delvin2007",76
"dommasnes2006",76
"dommasnes2008",313
"duczko1985",51
"jansson1985",216
"jennbert2011",76
"jensen2003",76
"jones2007",29
"kaliff1999",76
"kaliff2001",318
"knappett2012",76
"kokowski2010",76
"tsamis2010",76
"lowenthal1999",76
"vonmuller1958",76
"nora1989",76
"nugent2012",76
"renfrew2004",76
"rowlands1993",298
"rowlands1999",76
"sjogren2003",76
"vandyke2003",29
"williams2003",103
"aqvist1996",28
"artelius1996",29
"baudou2004",128
"bolin2004",6
"bratt2008",23
"burstrom1989",29
"chippendale1983",530
"gosden1994",166
"gustavson1986",29
"lonnroth1977",317
"olivier1999",78
"pollard2002",29
"sawyer2000",45
"shanks1987",112
"stromberg1968",29
"widholm2006",29
"williams2006",103
"zachrisson1994",23
"pagesk2013",14
"aberg1921",531
"adamavbremen1984",532
"ambrosiani1964",533
"andersson1992",125
"andersson1989",534
"arend1978",535
"axelsson1993",536
"baer1998",537
"baines1989",538
"berg1987",539
"bergman1948",540
"berlo1983",541
"bjurstrom1996",542
"blair1989",543
"brondsted1920",544
"bugge1953",545
"carlqvist1977",546
"carlsson1985",547
"christiansson1959",548
"christophersen1982",186
"claesson1982",549
"clanchy1979",550
"crocker1982",551
"danbolt1989",552
"ekblad1997",553
"elgh1987",554
"vonfriesen1913",555
"fuglesang1978",556
"odense1981",557
"svardstrom1962",558
"goody1977",559
"graslund1985",560
"gronvik1981",561
"gronvik1985",562
"gurevich1985",15
"gustavson1988",563
"hagenfeldt1996",295
"hallencreutz1982",295
"haseloff1981",207
"hedeager1997",161
"herschend1994",31
"hildebrandnd",295
"holmback1943",295
"holmqvist1951",295
"holtsmark1960",295
"hubler1996",295
"hyenstrand1974",564
"johansson1996",295
"kallstrom1992",295
"klindtjensen1975",295
"kristoffersen1995",132
"kyhlberg1983",295
"lager1995",295
"lagman1990",295
"larsson1990",5
"fornvannen1997",295
"lie1952",295
"lindblad1992",295
"lindell1994",295
"lindkvist1988",295
"lindqvist1931",295
"lindstrom1992",295
"lonnroth1982",295
"marcus1992",295
"meijer1992",295
"moltke1974",295
"mostrom1998",295
"miillernd",295
"og1911",295
"ol1900",295
"olason1989",295
"ong1982",317
"orsnes1966",216
"orsnes1969",295
"owe1995",295
"palm1992",295
"peterson1994",295
"petre1984",237
"petre1993",295
"philippa1977",295
"ragnesten1978",295
"randsborg1980",211
"russell1994",295
"salberger1978",295
"salin1904",207
"sandahl1996",295
"sawyer1988",21
"sawyer1993",251
"schuck1935",295
"segelberg1983",295
"shetelig1909",295
"sjoberg1985",182
"snorres1997",295
"soderberg1905",295
"soderqvist1993",295
"strid1987",295
"sundqvist1996",295
"svardstrom1936",295
"svenbro1975",295
"thrainsson1994",295
"varenius1998",295
"wamers1999",565
"wijkander1983",295
"williams1990",295
"wilson1995",280
"wilson1994",295
"zanker1988",295
"runinskrifter1984",295
"garlandthomson2002",87
"aarissorensen1988",88
"aarissorensen2007",88
"ambrosiani1981",10
"arneborg1998",75
"ashby2011",10
"ashby2013",10
"smith1995",10
"barrett2011",88
"bately2007",95
"bencard1990",216
"blaut1993",88
"buchwald2006",92
"buckley2011",10
"buckley2009",10
"buckley2014",75
"callmer2002",99
"sachensymposium2001",266
"callmer2003",65
"childe1950",566
"clarke1991",18
"coupland2010",240
"coupland2011",88
"cowgill2004",88
"feveile2001",169
"feveile2006",96
"fleming2009",88
"galloway1981",88
"henderson2005",88
"hodges1982",134
"hull2008",88
"jantzen2013",88
"keller2010",88
"kirby2013",88
"knappett2008",268
"lie1991",88
"ling2013",567
"loveluck2006",88
"madsen1984",186
"madsen2004",88
"madsen2014",568
"mahler2007",70
"mainman1999",88
"mattingly2013",88
