"round","edges_removed","n_components","modularity"
7134,7134,903,0.994214121332597
7135,7135,904,0.994214672758476
7136,7136,905,0.994215224551248
7137,7137,906,0.994215776711111
7138,7138,907,0.994216329238265
7139,7139,908,0.994216859367639
7140,7140,909,0.994217389854979
7141,7141,910,0.994217897925497
7142,7142,911,0.994218429124491
7143,7143,912,0.994218960682034
7144,7144,913,0.994219469808737
7145,7145,914,0.994220002079081
7146,7146,915,0.994220511909241
7147,7147,916,0.994221022088982
7148,7148,917,0.994221532618496
7149,7149,918,0.994222043497958
7150,7150,919,0.994222554727574
7151,7151,920,0.994223066307524
7152,7152,921,0.994223578238001
7153,7153,922,0.994224090519192
7154,7154,923,0.994224625989601
7155,7155,924,0.994225138977678
7156,7156,925,0.994225675165114
7157,7157,926,0.99422618886084
7158,7158,927,0.994226725766078
7159,7159,928,0.994227263032953
7160,7160,929,0.99422780066166
7161,7161,930,0.994228338652392
7162,7162,931,0.994228877005349
7163,7163,932,0.99422939283842
7164,7164,933,0.994229909024312
7165,7165,934,0.994230402671123
7166,7166,935,0.994230896661338
7167,7167,936,0.994231390995149
7168,7168,937,0.994231908579529
7169,7169,938,0.994232426517683
7170,7170,939,0.9942329218932
7171,7171,940,0.994233417613056
7172,7172,941,0.994233936603863
7173,7173,942,0.994234433017876
7174,7174,943,0.994234929776798
7175,7175,944,0.994235426880809
7176,7176,945,0.994235924330104
7177,7177,946,0.994236422124865
7178,7178,947,0.994236920265284
7179,7179,948,0.994237418751547
7180,7180,949,0.994237940549588
7181,7181,950,0.994238439733025
7182,7182,951,0.994238939262875
7183,7183,952,0.994239462119841
7184,7184,953,0.994239962348002
7185,7185,954,0.994240485913518
7186,7186,955,0.994241009836058
7187,7187,956,0.99424153411582
7188,7188,957,0.994242058752999
7189,7189,958,0.994242583747784
7190,7190,959,0.994243086085329
7191,7191,960,0.994243588770995
7192,7192,961,0.994244091804971
7193,7193,962,0.994244572157578
7194,7194,963,0.994245075883797
7195,7195,964,0.994245556919137
7196,7196,965,0.994246038293652
7197,7197,966,0.994246520007526
7198,7198,967,0.994247002060943
7199,7199,968,0.994247507513637
7200,7200,969,0.994247990251649
7201,7201,970,0.994248957788327
7202,7202,971,0.994249441310811
7203,7203,972,0.994249925173799
7204,7204,973,0.994250409377487
7205,7205,974,0.994250893922044
7206,7206,975,0.99425137880767
7207,7207,976,0.994251864034552
7208,7208,977,0.994252349602866
7209,7209,978,0.99425283551281
7210,7210,979,0.994253344878681
7211,7211,980,0.994253831477404
7212,7212,981,0.994254341542374
7213,7213,982,0.994254828830633
7214,7214,983,0.994255339595464
7215,7215,984,0.994255850712998
7216,7216,985,0.994256362183428
7217,7217,986,0.994256874006946
7218,7218,987,0.994257386183748
7219,7219,988,0.99425787555511
7220,7220,989,0.994258365270168
7221,7221,990,0.994258855329115
7222,7222,991,0.994259322558256
7223,7223,992,0.994259813300542
7224,7224,993,0.994260281203422
7225,7225,994,0.994260749440954
7226,7226,995,0.994261218013318
7227,7227,996,0.994261710119535
7228,7228,997,0.994262666647607
7229,7229,998,0.994263136335563
7230,7230,999,0.994263606359125
7231,7231,1000,0.994264076718471
7232,7232,1001,0.994264547413794
7233,7233,1002,0.994265018445272
7234,7234,1003,0.994265489813093
7235,7235,1004,0.994265961517443
7236,7236,1005,0.994266433558503
7237,7237,1006,0.994266905936459
7238,7238,1007,0.994267378651494
7239,7239,1008,0.994267851703802
7240,7240,1009,0.994268348357489
7241,7241,1010,0.994268822089903
7242,7242,1011,0.994269319434116
7243,7243,1012,0.994269793847387
7244,7244,1013,0.994270291882874
7245,7245,1014,0.994270790266797
7246,7246,1015,0.994271288999342
7247,7247,1016,0.994271788080705
7248,7248,1017,0.994272287511075
7249,7249,1018,0.99427276398148
7250,7250,1019,0.994273240791207
7251,7251,1020,0.994273717940445
7252,7252,1021,0.994274172105109
7253,7253,1022,0.994274649928883
7254,7254,1023,0.994275104758384
7255,7255,1024,0.994275559918052
7256,7256,1025,0.994276015408072
7257,7257,1026,0.99427647122863
7258,7258,1027,0.994277417824891
7259,7259,1028,0.99427787441308
7260,7260,1029,0.994278354697007
7261,7261,1030,0.994278811952668
7262,7262,1031,0.99427926953981
7263,7263,1032,0.99427972745862
7264,7264,1033,0.994280185709283
7265,7265,1034,0.994280644291977
7266,7266,1035,0.994281103206891
7267,7267,1036,0.994281585854221
7268,7268,1037,0.994282045439185
7269,7269,1038,0.994282505356913
7270,7270,1039,0.994282965607599
7271,7271,1040,0.994283449611698
7272,7272,1041,0.994283910533909
7273,7273,1042,0.994284371789629
7274,7274,1043,0.994284833379041
7275,7275,1044,0.994285318742894
7276,7276,1045,0.994285804450958
7277,7277,1046,0.994286290503428
7278,7278,1047,0.994286776900483
7279,7279,1048,0.994287263642325
7280,7280,1049,0.994287727263172
7281,7281,1050,0.994288191219009
7282,7282,1051,0.994288655510025
7283,7283,1052,0.994289120136404
7284,7284,1053,0.994289585098329
7285,7285,1054,0.99429005039599
7286,7286,1055,0.994290492533072
7287,7287,1056,0.994290934996072
7288,7288,1057,0.994291377785168
7289,7289,1058,0.99429182090054
7290,7290,1059,0.994292287859253
7291,7291,1060,0.994292731632827
7292,7292,1061,0.994293175733224
7293,7293,1062,0.994293643692811
7294,7294,1063,0.994294088452502
7295,7295,1064,0.994294533539563
7296,7296,1065,0.994295473451966
7297,7297,1066,0.994295919301642
7298,7298,1067,0.994296365479264
7299,7299,1068,0.994296811985018
7300,7300,1069,0.994297258819086
7301,7301,1070,0.994297705981651
7302,7302,1071,0.994298177051098
7303,7303,1072,0.994298624876322
7304,7304,1073,0.994299096619038
7305,7305,1074,0.99429954510766
7306,7306,1075,0.994299993925694
7307,7307,1076,0.994300443073325
7308,7308,1077,0.994300892550734
7309,7309,1078,0.994301365972187
7310,7310,1079,0.994301839734054
7311,7311,1080,0.994302313836521
7312,7312,1081,0.994302788279773
7313,7313,1082,0.994303263064003
7314,7314,1083,0.994303714549627
7315,7315,1084,0.994304166366327
7316,7316,1085,0.99430461851428
7317,7317,1086,0.994305070993677
7318,7318,1087,0.994305523804693
7319,7319,1088,0.994305976947517
7320,7320,1089,0.9943064067517
7321,7321,1090,0.994306836877754
7322,7322,1091,0.994307267325867
7323,7323,1092,0.994307698096209
7324,7324,1093,0.994308152880223
7325,7325,1094,0.99430858430073
7326,7326,1095,0.994309016044019
7327,7327,1096,0.994309448110263
7328,7328,1097,0.994310378449415
7329,7329,1098,0.994310834987628
7330,7330,1099,0.994311268137478
7331,7331,1100,0.994311701611046
7332,7332,1101,0.994312135408509
7333,7333,1102,0.994312569530046
7334,7334,1103,0.994313003975843
7335,7335,1104,0.994313462494163
7336,7336,1105,0.994313897594193
7337,7337,1106,0.99431433301903
7338,7338,1107,0.994314792532462
7339,7339,1108,0.994315228612633
7340,7340,1109,0.994315665018146
7341,7341,1110,0.994316101749196
7342,7342,1111,0.994316562590307
7343,7343,1112,0.994317023767689
7344,7344,1113,0.994317485281532
7345,7345,1114,0.994317923332098
7346,7346,1115,0.994318385514226
7347,7347,1116,0.994318848033372
7348,7348,1117,0.99431928707422
7349,7349,1118,0.994319726442062
7350,7350,1119,0.994320166137087
7351,7351,1119,0.994319819732922
7352,7352,1119,0.994319449476556
7353,7353,1119,0.994319055352383
7354,7354,1120,0.994324360558456
7355,7355,1121,0.994324802423416
7356,7356,1122,0.994325220759682
7357,7357,1123,0.994325663276521
7358,7358,1124,0.994326082254611
7359,7359,1125,0.994326525424056
7360,7360,1126,0.994326945044684
7361,7361,1127,0.994327364984245
7362,7362,1128,0.994327785242915
7363,7363,1129,0.994328229714538
7364,7364,1130,0.994328650617195
7365,7365,1131,0.994329071839497
7366,7366,1132,0.994329493381633
7367,7367,1133,0.994330417449746
7368,7368,1134,0.994330863661728
7369,7369,1135,0.994331286279547
7370,7370,1136,0.994331709217954
7371,7371,1137,0.994332156412631
7372,7372,1138,0.994332579997988
7373,7373,1139,0.994333003904476
7374,7374,1140,0.994333428132271
7375,7375,1141,0.994333852681558
7376,7376,1142,0.994334277552515
7377,7377,1143,0.994334726712281
7378,7378,1144,0.994335152232371
7379,7379,1145,0.994335578074674
7380,7380,1146,0.994336028222081
7381,7381,1147,0.994336454714611
7382,7382,1148,0.994336905523118
7383,7383,1149,0.99433735666508
7384,7384,1150,0.994337808140683
7385,7385,1151,0.994338235941127
7386,7386,1152,0.994338688079311
7387,7387,1153,0.994339116532182
7388,7388,1154,0.994339545308909
7389,7389,1155,0.994339974409678
7390,7390,1156,0.994340980682286
7391,7391,1157,0.994341386517588
7392,7392,1158,0.994341816712835
7393,7393,1159,0.994342247232888
7394,7394,1160,0.994342654021526
7395,7395,1161,0.994343061124783
7396,7396,1162,0.994343468542834
7397,7397,1163,0.994343900348114
7398,7398,1164,0.994344308401579
7399,7399,1165,0.994344740853194
7400,7400,1166,0.994345149542787
7401,7401,1167,0.994345558548076
7402,7402,1168,0.994345967869231
7403,7403,1169,0.994346401610406
7404,7404,1170,0.99434681156913
7405,7405,1171,0.994347728249998
7406,7406,1172,0.994348138952944
7407,7407,1173,0.994348574097846
7408,7408,1174,0.994348985439876
7409,7409,1175,0.994349397099068
7410,7410,1176,0.994349809075599
7411,7411,1177,0.994350221369651
7412,7412,1178,0.994350633981405
7413,7413,1179,0.994351046911035
7414,7414,1180,0.994351484321015
7415,7415,1181,0.994351897892258
7416,7416,1182,0.994352311781918
7417,7417,1183,0.994352750168418
7418,7418,1184,0.994353164700776
7419,7419,1185,0.994353603740974
7420,7420,1186,0.994354043110954
7421,7421,1187,0.994354482810908
7422,7422,1188,0.994354898636178
7423,7423,1189,0.994355314781139
7424,7424,1190,0.994355731245969
7425,7425,1191,0.994356148030855
7426,7426,1192,0.994356589362129
7427,7427,1193,0.994357588348772
7428,7428,1194,0.994357981991458
7429,7429,1195,0.994358400186452
7430,7430,1196,0.994358818702447
7431,7431,1197,0.994359213286784
7432,7432,1198,0.994359608181799
7433,7433,1199,0.994360003387674
7434,7434,1200,0.994360398904579
7435,7435,1201,0.994360819006922
7436,7436,1202,0.994361239431344
7437,7437,1203,0.994361635893116
7438,7438,1204,0.994362032666631
7439,7439,1205,0.99436242975207
7440,7440,1206,0.994362851450595
7441,7441,1207,0.994363249165769
7442,7442,1208,0.994363647193396
7443,7443,1209,0.994364069850727
7444,7444,1210,0.994364468509163
7445,7445,1211,0.994364867480596
7446,7446,1212,0.994365266765196
7447,7447,1213,0.994365666363145
7448,7448,1214,0.994366577496575
7449,7449,1215,0.994366977834576
7450,7450,1216,0.994367378486497
7451,7451,1217,0.994367779452517
7452,7452,1218,0.994368180732813
7453,7453,1219,0.994368606698351
7454,7454,1220,0.994369032989286
7455,7455,1221,0.994369459605805
7456,7456,1222,0.99436986216116
7457,7457,1223,0.99437028942401
7458,7458,1224,0.994370717012995
7459,7459,1225,0.994371120525203
7460,7460,1226,0.994371524353131
7461,7461,1227,0.99437192849696
7462,7462,1228,0.994372332956868
7463,7463,1229,0.994372762157715
7464,7464,1230,0.994373753577541
7465,7465,1231,0.994374647831329
7466,7466,1232,0.994375029359607
7467,7467,1233,0.994375411194136
7468,7468,1234,0.994375817786787
7469,7469,1235,0.994376224696853
7470,7470,1236,0.994376607462014
7471,7471,1237,0.994376990534134
7472,7472,1238,0.994377373913383
7473,7473,1239,0.994377757599945
7474,7474,1240,0.994378166078157
7475,7475,1241,0.994378550385283
7476,7476,1242,0.994378935000249
7477,7477,1243,0.994379344423659
7478,7478,1244,0.994379729660252
7479,7479,1245,0.994380139716495
7480,7480,1246,0.994380550092144
7481,7481,1247,0.994380936265236
7482,7482,1248,0.994381322747235
7483,7483,1249,0.99438170953831
7484,7484,1250,0.994382096638648
7485,7485,1251,0.994382484048414
7486,7486,1252,0.994382871767794
7487,7487,1253,0.994383259796965
7488,7488,1254,0.994383648136097
7489,7489,1255,0.994384061351016
7490,7490,1256,0.994384450316059
7491,7491,1257,0.99438486416814
7492,7492,1258,0.994385253759815
7493,7493,1259,0.994385668249781
7494,7494,1260,0.994386083061693
7495,7495,1261,0.994386498195729
7496,7496,1262,0.994386889048278
7497,7497,1263,0.994387280212403
7498,7498,1264,0.994387671688283
7499,7499,1265,0.994388063476095
7500,7500,1266,0.994388455576023
7501,7501,1267,0.994388872619356
7502,7502,1267,0.994388624798442
7503,7503,1267,0.99438835236371
7504,7504,1267,0.99438805529878
7505,7505,1267,0.994387733587273
7506,7506,1268,0.994394982021264
7507,7507,1269,0.9943959691713
7508,7508,1270,0.994396858220474
7509,7509,1271,0.994397254304843
7510,7510,1272,0.994397650703508
7511,7511,1273,0.994398022730776
7512,7512,1274,0.994398395061726
7513,7513,1275,0.994398767696538
7514,7514,1276,0.994399140635388
7515,7515,1277,0.994399513878442
7516,7516,1278,0.994399887425885
7517,7517,1279,0.9944002859967
7518,7518,1280,0.99440066015893
7519,7519,1281,0.994401034626076
7520,7520,1282,0.994401434133622
7521,7521,1283,0.994401833957437
7522,7522,1284,0.994402209351386
7523,7523,1285,0.994402585050953
7524,7524,1286,0.994402961056319
7525,7525,1287,0.994403337367655
7526,7526,1288,0.994403713985141
7527,7527,1289,0.994404115682818
7528,7528,1290,0.994404492918644
7529,7529,1291,0.994404870461156
7530,7530,1292,0.994405248310519
7531,7531,1293,0.99440562646692
7532,7532,1294,0.994406029731996
7533,7533,1295,0.994406408508518
7534,7534,1296,0.994406812405127
7535,7535,1297,0.994407191802492
7536,7536,1298,0.994407596331353
7537,7537,1299,0.994408001179382
7538,7538,1300,0.99440840634676
7539,7539,1301,0.994408786993496
7540,7540,1302,0.99440916794887
7541,7541,1303,0.994409549213067
7542,7542,1304,0.994409930786257
7543,7543,1305,0.994410312668626
7544,7544,1306,0.994410719728229
7545,7545,1307,0.994411848437891
7546,7546,1308,0.994412828516324
7547,7547,1309,0.994413709633022
7548,7548,1310,0.994414093480372
7549,7549,1311,0.994414477638111
7550,7550,1312,0.994414837205229
7551,7551,1313,0.994415197071972
7552,7552,1314,0.994415557238521
7553,7553,1315,0.994415917705044
7554,7554,1316,0.994416303395153
7555,7555,1317,0.99441666446772
7556,7556,1318,0.99441702584079
7557,7557,1319,0.994417387514532
7558,7558,1320,0.994417749489124
7559,7559,1321,0.994418136716022
7560,7560,1322,0.994418524255265
7561,7561,1323,0.994418887144611
7562,7562,1324,0.99441925033551
7563,7563,1325,0.994419613828131
7564,7564,1326,0.994419977622658
7565,7565,1327,0.994420341719262
7566,7566,1328,0.994420706118119
7567,7567,1329,0.994421095815339
7568,7568,1330,0.99442146082482
7569,7569,1331,0.994421826137079
7570,7570,1332,0.994422191752301
7571,7571,1333,0.994422582688955
7572,7572,1334,0.994422948916213
7573,7573,1335,0.994423340476459
7574,7574,1336,0.994423707316473
7575,7575,1337,0.994424099501027
7576,7576,1338,0.994424492000811
7577,7577,1339,0.994424884816004
7578,7578,1340,0.994425252889269
7579,7579,1341,0.99442562126709
7580,7580,1342,0.99442598994964
7581,7581,1343,0.994426358937097
7582,7582,1344,0.994426728229641
7583,7583,1345,0.994427097827447
7584,7584,1346,0.994427492821905
7585,7585,1347,0.99442861594139
7586,7586,1348,0.994429589089349
7587,7587,1349,0.99443046238103
7588,7588,1350,0.994430833929867
7589,7589,1351,0.994431180665835
7590,7590,1352,0.99443152769719
7591,7591,1353,0.994431900154706
7592,7592,1354,0.994432247782984
7593,7593,1355,0.99443259570717
7594,7594,1356,0.994432943927431
7595,7595,1357,0.994433317597101
7596,7596,1358,0.994433666415682
7597,7597,1359,0.994434015530866
7598,7598,1360,0.99443436494282
7599,7599,1361,0.994434714651721
7600,7600,1362,0.994435064657742
7601,7601,1363,0.994435440148097
7602,7602,1364,0.994435815947224
7603,7603,1365,0.994436166856964
7604,7604,1366,0.994436518064516
7605,7605,1367,0.994436869570066
7606,7606,1368,0.994437221373781
7607,7607,1369,0.994437573475842
7608,7608,1370,0.994437925876415
7609,7609,1371,0.99443827857568
7610,7610,1372,0.99443863157381
7611,7611,1373,0.994438984870982
7612,7612,1374,0.994439363716701
7613,7613,1375,0.994439717618153
7614,7614,1376,0.994440097079862
7615,7615,1377,0.994440451586298
7616,7616,1378,0.994440831664706
7617,7617,1379,0.994441212054571
7618,7618,1380,0.994441567472661
7619,7619,1381,0.994441948480309
7620,7620,1382,0.994442329799954
7621,7621,1383,0.994442686131305
7622,7622,1384,0.994443042763637
7623,7623,1385,0.994443399697127
7624,7624,1386,0.994443756931949
7625,7625,1387,0.994444114468281
7626,7626,1388,0.994444472306303
7627,7627,1389,0.994444855780848
7628,7628,1390,0.994445974439473
7629,7629,1391,0.994446840281939
7630,7630,1392,0.994447808062284
7631,7631,1393,0.994448167839602
7632,7632,1394,0.994448527919812
7633,7633,1395,0.994448862934178
7634,7634,1396,0.99444919824036
7635,7635,1397,0.994449533838533
7636,7636,1398,0.994449869728863
7637,7637,1399,0.994450205911527
7638,7638,1400,0.994450542386692
7639,7639,1401,0.994450879154535
7640,7640,1402,0.994451241624192
7641,7641,1403,0.994451578983631
7642,7642,1404,0.99445191663627
7643,7643,1405,0.994452254582273
7644,7644,1406,0.994452592821819
7645,7645,1407,0.994452956792704
7646,7646,1408,0.994453295625592
7647,7647,1409,0.994453634752533
7648,7648,1410,0.994453974173715
7649,7649,1411,0.994454313889303
7650,7650,1412,0.994454679365812
7651,7651,1413,0.994455019676485
7652,7652,1414,0.994455360282091
7653,7653,1415,0.994455701182799
7654,7654,1416,0.994456042378786
7655,7655,1417,0.994456383870224
7656,7656,1418,0.99445672565729
7657,7657,1419,0.994457093246773
7658,7658,1420,0.994457461143754
7659,7659,1421,0.994457803830269
7660,7660,1422,0.994458172337024
7661,7661,1423,0.994458515622139
7662,7662,1424,0.99445888473938
7663,7663,1425,0.994459254165017
7664,7664,1426,0.994459623899231
7665,7665,1427,0.994459968389439
7666,7666,1428,0.994460313177029
7667,7667,1429,0.994460658262185
7668,7668,1430,0.994461003645071
7669,7669,1431,0.994461349325871
7670,7670,1432,0.994461695304755
7671,7671,1433,0.994462041581905
7672,7672,1434,0.994462413750742
7673,7673,1435,0.99446352860202
7674,7674,1436,0.994464388051329
7675,7675,1437,0.994465350474001
7676,7676,1438,0.994465698679893
7677,7677,1439,0.994466047185255
7678,7678,1440,0.994466370362229
7679,7679,1441,0.994466693827422
7680,7680,1442,0.994467017580998
7681,7681,1443,0.994467341623128
7682,7682,1444,0.99446766595399
7683,7683,1445,0.99446799057375
7684,7684,1446,0.994468341145456
7685,7685,1447,0.994468666349342
7686,7686,1448,0.994468991842642
7687,7687,1449,0.994469317625531
7688,7688,1450,0.994469669384332
7689,7689,1451,0.994469995752731
7690,7690,1452,0.994470322411239
7691,7691,1453,0.994470649360022
7692,7692,1454,0.994470976599257
7693,7693,1455,0.99447130412911
7694,7694,1456,0.99447163194976
7695,7695,1457,0.994471960061381
7696,7696,1458,0.994472288464137
7697,7697,1459,0.994472617158205
7698,7698,1460,0.994472946143757
7699,7699,1461,0.994473275420972
7700,7700,1462,0.994473630746172
7701,7701,1463,0.99447396061307
7702,7702,1464,0.994474316539995
7703,7703,1465,0.994474672770977
7704,7704,1466,0.994475029306195
7705,7705,1467,0.994475360360418
7706,7706,1468,0.994475691707525
7707,7707,1469,0.994476049144809
7708,7708,1470,0.994476406887044
7709,7709,1471,0.994476764934406
7710,7710,1472,0.994477097472374
7711,7711,1473,0.994477430304099
7712,7712,1474,0.994477763429751
7713,7713,1475,0.994478096849516
7714,7714,1476,0.994478430563561
7715,7715,1477,0.994478764572063
7716,7716,1478,0.994479098875198
7717,7717,1479,0.994479459328957
7718,7718,1480,0.994480570078769
7719,7719,1481,0.99448142280087
7720,7720,1482,0.994482379547627
7721,7721,1483,0.994483181596426
7722,7722,1484,0.994483518218681
7723,7723,1485,0.994483855136983
7724,7724,1486,0.994484166454486
7725,7725,1487,0.994484478056593
7726,7726,1488,0.994484789943482
7727,7727,1489,0.994485128030036
7728,7728,1490,0.994485440492896
7729,7729,1491,0.994485753241051
7730,7730,1492,0.994486066274668
7731,7731,1493,0.994486379593922
7732,7732,1494,0.994486719143218
7733,7733,1495,0.994487033040162
7734,7734,1496,0.994487347223254
7735,7735,1497,0.994487661692667
7736,7736,1498,0.994488002416469
7737,7737,1499,0.994488317464956
7738,7738,1500,0.99448863280028
7739,7739,1501,0.994488948422613
7740,7740,1502,0.994489264332122
7741,7741,1503,0.994489580528987
7742,7742,1504,0.994489897013378
7743,7743,1505,0.994490213785458
7744,7744,1506,0.994490530845411
7745,7745,1507,0.994490848193399
7746,7746,1508,0.994491165829609
7747,7747,1509,0.994491509787315
7748,7748,1510,0.994491828006401
7749,7749,1511,0.994492146514226
7750,7750,1512,0.994492491361894
7751,7751,1513,0.994492836510543
7752,7752,1514,0.994493181960342
7753,7753,1515,0.994493527711474
7754,7754,1516,0.994493873764116
7755,7755,1517,0.994494194037746
7756,7756,1518,0.994494514601329
7757,7757,1519,0.994494861547665
7758,7758,1520,0.994495182697643
7759,7759,1521,0.994495504138099
7760,7760,1522,0.99449582586921
7761,7761,1523,0.994496147891146
7762,7762,1524,0.994496470204081
7763,7763,1525,0.994496792808195
7764,7764,1526,0.994497115703654
7765,7765,1527,0.994497465031014
7766,7766,1528,0.99449857290614
7767,7767,1529,0.994499419908654
7768,7768,1530,0.994500215125947
7769,7769,1531,0.994501167836773
7770,7770,1532,0.994501519211003
7771,7771,1533,0.994501844713703
7772,7772,1534,0.99450214432709
7773,7773,1535,0.994502470409862
7774,7774,1536,0.994502770591675
7775,7775,1537,0.994503071054969
7776,7776,1538,0.994503371799904
7777,7777,1539,0.994503672826653
7778,7778,1540,0.994503974135386
7779,7779,1541,0.994504275726275
7780,7780,1542,0.994504577599486
7781,7781,1543,0.994504879755192
7782,7782,1544,0.994505208435841
7783,7783,1545,0.994505537411354
7784,7784,1546,0.994505840427597
7785,7785,1547,0.994506143727021
7786,7786,1548,0.994506447309799
7787,7787,1549,0.99450677744846
7788,7788,1550,0.994507081604478
7789,7789,1551,0.994507386044364
7790,7790,1552,0.994507690768286
7791,7791,1553,0.994507995776419
7792,7792,1554,0.994508301068932
7793,7793,1555,0.994508606645999
7794,7794,1556,0.994508912507794
7795,7795,1557,0.994509218654482
7796,7796,1558,0.994509551412889
7797,7797,1559,0.994509858135927
7798,7798,1560,0.994510165144385
7799,7799,1561,0.994510498783208
7800,7800,1562,0.994510806369057
7801,7801,1563,0.994511140597722
7802,7802,1564,0.994511448761668
7803,7803,1565,0.99451178358088
7804,7804,1566,0.994512118698658
7805,7805,1567,0.994512427734089
7806,7806,1568,0.994512763443479
7807,7807,1569,0.994513099451979
7808,7808,1570,0.994513409360471
7809,7809,1571,0.994513719556291
7810,7810,1572,0.994514030039616
7811,7811,1573,0.994514340810615
7812,7812,1574,0.994514651869469
7813,7813,1575,0.994514963216343
7814,7814,1576,0.99451527485142
7815,7815,1577,0.994515586774864
7816,7816,1578,0.99451592543474
7817,7817,1579,0.994517031560576
7818,7818,1580,0.994517979580142
7819,7819,1581,0.994518822316498
7820,7820,1582,0.99451961264136
7821,7821,1583,0.99451992686528
7822,7822,1584,0.994520214894573
7823,7823,1585,0.994520529692152
7824,7824,1586,0.994520818283259
7825,7825,1587,0.994521107152474
7826,7826,1588,0.994521396299977
7827,7827,1589,0.994521685725925
7828,7828,1590,0.994521975430497
7829,7829,1591,0.994522265413855
7830,7830,1592,0.994522555676176
7831,7831,1593,0.994522872756989
7832,7832,1594,0.994523163583853
7833,7833,1595,0.994523454690187
7834,7834,1596,0.994523746076166
7835,7835,1597,0.994524037741953
7836,7836,1598,0.994524356257684
7837,7837,1599,0.994524675065819
7838,7838,1600,0.99452496758432
7839,7839,1601,0.994525260383317
7840,7840,1602,0.994525553462983
7841,7841,1603,0.994525846823491
7842,7842,1604,0.994526140465006
7843,7843,1605,0.994526434387705
7844,7844,1606,0.994526728591752
7845,7845,1607,0.994527023077329
7846,7846,1608,0.994527317844595
7847,7847,1609,0.994527612893732
7848,7848,1610,0.994527934868518
7849,7849,1611,0.994528257137817
7850,7850,1612,0.994528579701805
7851,7851,1613,0.994528875898594
7852,7852,1614,0.994529199046343
7853,7853,1615,0.994529522489317
7854,7854,1616,0.994529819547144
7855,7855,1617,0.994530143574941
7856,7856,1618,0.994530441205614
7857,7857,1619,0.994530739119886
7858,7858,1620,0.994531064023156
7859,7859,1621,0.994531362511324
7860,7860,1622,0.994531661283614
7861,7861,1623,0.994531960340193
7862,7862,1624,0.994532259681244
7863,7863,1625,0.994532559306939
7864,7864,1626,0.994532859217448
7865,7865,1627,0.994533159412944
7866,7866,1628,0.99453348664827
7867,7867,1629,0.994534590246135
7868,7868,1630,0.994535533898751
7869,7869,1631,0.99453631749499
7870,7870,1632,0.99453715515916
7871,7871,1633,0.994537457644711
7872,7872,1634,0.994537733624831
7873,7873,1635,0.994538036677164
7874,7874,1636,0.994538313212011
7875,7875,1637,0.994538590021371
7876,7876,1638,0.994538867105415
7877,7877,1639,0.994539144464312
7878,7878,1640,0.994539422098229
7879,7879,1641,0.994539700007335
7880,7880,1642,0.994540005033323
7881,7881,1643,0.994540283499534
7882,7882,1644,0.994540562241448
7883,7883,1645,0.994540841259226
7884,7884,1646,0.994541120553043
7885,7885,1647,0.99454140012307
7886,7886,1648,0.994541706848345
7887,7887,1649,0.994541986977524
7888,7888,1650,0.994542267383426
7889,7889,1651,0.994542548066212
7890,7890,1652,0.994542829026058
7891,7891,1653,0.994543110263135
7892,7892,1654,0.994543418693912
7893,7893,1655,0.994543700492202
7894,7894,1656,0.994543982568235
7895,7895,1657,0.994544264922177
7896,7896,1658,0.994544547554204
7897,7897,1659,0.994544857412043
7898,7898,1660,0.994545140607007
7899,7899,1661,0.994545451040645
7900,7900,1662,0.994545761765575
7901,7901,1663,0.994546045809372
7902,7902,1664,0.994546357111155
7903,7903,1665,0.994546668704763
7904,7904,1666,0.994546980590372
7905,7905,1667,0.994547265770486
7906,7906,1668,0.994547551230412
7907,7907,1669,0.994547836970315
7908,7908,1670,0.994548150006883
7909,7909,1671,0.994548436313551
7910,7910,1672,0.994548722900722
7911,7911,1673,0.994549009768564
7912,7912,1674,0.994549296917255
7913,7913,1675,0.99454958434696
7914,7914,1676,0.99454987205786
7915,7915,1677,0.994550160050122
7916,7916,1678,0.994550475390743
7917,7917,1678,0.994550168344014
7918,7918,1678,0.99454983422252
7919,7919,1679,0.994553860893894
7920,7920,1680,0.994554963649006
7921,7921,1681,0.994555904475182
7922,7922,1682,0.994556683259224
7923,7923,1683,0.994557516775479
7924,7924,1684,0.99455778136497
7925,7925,1685,0.994558073348923
7926,7926,1686,0.994558338486658
7927,7927,1687,0.994558603895611
7928,7928,1688,0.994558896718488
7929,7929,1689,0.994559162676699
7930,7930,1690,0.994559428906632
7931,7931,1691,0.994559695408456
7932,7932,1692,0.994559962182337
7933,7933,1693,0.99456022922845
7934,7934,1694,0.994560496546959
7935,7935,1695,0.994560764138029
7936,7936,1696,0.994561059195047
7937,7937,1697,0.994561327338098
7938,7938,1698,0.994561595754228
7939,7939,1699,0.994561864443596
7940,7940,1700,0.99456213340638
7941,7941,1701,0.994562429867693
7942,7942,1702,0.994562699384163
7943,7943,1703,0.99456296917456
7944,7944,1704,0.994563239239049
7945,7945,1705,0.994563509577803
7946,7946,1706,0.994563780190991
7947,7947,1707,0.994564051078782
7948,7948,1708,0.994564322241351
7949,7949,1709,0.994564593678861
7950,7950,1710,0.994564865391483
7951,7951,1711,0.994565137379396
7952,7952,1712,0.994565436937723
7953,7953,1713,0.994565736784437
7954,7954,1714,0.994566036919711
7955,7955,1715,0.99456631002962
7956,7956,1716,0.994566610736163
7957,7957,1717,0.994566911731804
7958,7958,1718,0.994567185683451
7959,7959,1719,0.994567487251415
7960,7960,1720,0.994567789109009
7961,7961,1721,0.994568063903958
